Time,"X, m","Y, m","Z, m","RMS, m",PDOP,TOffset,NumSat
515.0,"2847825,3002","2279684,9496","5214618,9271","0,812691330909729","4,623","119104,720",7
515.1,"2847823,5146","2279687,0439","5214622,8034","1,39135181903839","4,622","119108,360",7
515.2,"2847824,7965","2279685,1112","5214621,2058","0,965528547763825","4,622","119104,705",7
515.3,"2847820,5792","2279689,1308","5214625,6108","1,48246049880981","4,622","119110,914",7
515.4,"2847818,0606","2279685,7992","5214623,6540","0,955933034420013","4,622","119107,813",7
515.5,"2847817,0667","2279686,7939","5214622,1720","0,908421993255615","4,622","119107,386",7
515.6,"2847814,9896","2279691,3530","5214626,4648","1,61604797840118","4,622","119112,994",7
515.7,"2847813,7851","2279694,3504","5214628,2684","2,21021771430969","4,622","119115,823",7
515.8,"2847807,2077","2279699,0424","5214632,3811","2,17452096939087","4,622","119122,519",7
515.9,"2847810,9840","2279694,8998","5214631,0592","1,79005348682404","4,622","119117,296",7
516.0,"2847812,2794","2279694,2697","5214629,7929","1,5920147895813","4,622","119114,713",7
516.1,"2847807,6434","2279698,1673","5214635,8841","2,31000638008118","4,622","119122,194",7
516.2,"2847804,6091","2279702,1606","5214640,8950","3,1415741443634","4,622","119128,430",7
516.3,"2847798,6644","2279703,2588","5214639,5381","2,7112021446228","4,622","119129,207",7
516.4,"2847796,1659","2279704,6187","5214641,9252","2,78929471969604","4,622","119131,951",7
516.5,"2847793,9997","2279707,2344","5214644,2723","2,87833905220032","4,621","119135,047",7
516.8,"2847762,6296","2279714,3277","5214667,2958","0,245801851153374","7,784","119161,598",6
516.9,"2847764,0589","2279713,8002","5214662,9899","0,553663372993469","7,785","119157,257",6
517.0,"2847796,1297","2279705,5405","5214646,3787","2,87639880180359","4,621","119130,229",7
517.1,"2847793,4886","2279706,9224","5214645,4010","2,68887400627136","4,621","119130,198",7
517.2,"2847795,6580","2279705,7579","5214642,6434","2,58597135543823","4,621","119126,273",7
517.3,"2847795,4792","2279706,5190","5214641,4262","2,65909814834595","4,621","119125,343",7
517.5,"2847760,6993","2279715,2059","5214667,4963","0,433630496263504","7,786","119157,368",6
517.8,"2847760,7232","2279713,8660","5214664,3117","0,0416946560144424","7,786","119152,646",6
517.9,"2847774,5766","2279707,0146","5214653,4472","0,299273997545242","7,787","119136,312",6
518.0,"2847771,9232","2279709,0550","5214658,6857","1,06048667430878","7,787","119141,475",6
518.1,"2847790,7455","2279699,5973","5214643,2110","1,02293837070465","7,787","119118,590",6
518.2,"2847793,6869","2279697,9271","5214639,8038","0,917097866535187","7,787","119113,567",6
518.3,"2847798,0603","2279695,2038","5214637,4101","0,504179239273071","7,788","119108,089",6
518.4,"2847797,4859","2279695,1014","5214635,6322","0,127995282411575","7,788","119106,176",6
518.5,"2847798,7623","2279694,8075","5214634,1470","0,280229568481445","7,788","119103,786",6
518.6,"2847814,8103","2279686,1388","5214621,6221","0,154845878481865","7,788","119084,358",6
518.7,"2847808,6298","2279688,3602","5214627,1519","0,358899652957916","7,789","119090,851",6
518.8,"2847801,7651","2279692,3779","5214633,3078","0,0184203647077084","7,789","119099,165",6
518.9,"2847800,5897","2279694,1653","5214634,2628","0,792812585830689","7,789","119100,386",6
519.0,"2847813,9314","2279687,4759","5214622,5540","0,0954540222883224","7,789","119083,412",6
519.1,"2847812,2208","2279687,2450","5214625,2826","0,238918215036392","7,789","119085,098",6
519.2,"2847814,9939","2279686,1254","5214621,5897","0,24226750433445","7,790","119080,217",6
519.3,"2847815,4512","2279686,0917","5214623,1345","0,470654904842377","7,790","119080,172",6
519.4,"2847813,9404","2279686,7463","5214624,6702","0,795753657817841","7,790","119081,502",6
519.5,"2847819,7859","2279683,3517","5214621,5987","0,687088787555695","7,790","119074,896",6
519.6,"2847812,5437","2279687,8842","5214627,5796","0,245536208152771","7,791","119083,194",6
519.7,"2847814,0776","2279686,5612","5214624,3297","0,613584816455841","7,791","119079,237",6
519.8,"2847804,0269","2279691,7037","5214632,2912","0,121116951107979","7,791","119090,189",6
519.9,"2847807,7257","2279690,8548","5214631,8610","0,266965329647064","7,791","119087,338",6
520.0,"2847812,0781","2279688,5957","5214625,9666","0,0704013034701347","7,791","119080,037",6
520.1,"2847804,5407","2279691,7139","5214632,0427","0,216832205653191","7,791","119087,750",6
520.2,"2847789,9539","2279699,3483","5214644,6834","0,173962011933327","7,792","119105,021",6
520.3,"2847794,3562","2279696,6970","5214641,0684","0,364968329668045","7,792","119098,677",6
520.4,"2847802,3763","2279692,4548","5214632,8569","0,586234271526337","7,792","119087,098",6
520.5,"2847793,9412","2279697,0764","5214639,4581","0,0863900482654572","7,792","119096,542",6
520.6,"2847791,1894","2279699,2862","5214639,6070","0,386727243661881","7,792","119097,945",6
520.7,"2847784,0032","2279703,9551","5214645,6898","0,647599101066589","7,793","119105,871",6
520.8,"2847779,3131","2279706,4179","5214650,3117","0,703671038150787","7,793","119111,264",6
520.9,"2847773,1932","2279709,9071","5214655,8270","1,03562581539154","7,793","119118,336",6
521.0,"2847772,8533","2279709,5734","5214656,4172","0,451446145772934","7,793","119117,983",6
521.1,"2847776,6768","2279706,6245","5214656,3012","0,15911565721035","7,793","119114,267",6
521.2,"2847794,3349","2279697,7532","5214642,9724","0,150574758648872","7,794","119093,568",6
521.3,"2847790,1622","2279697,1489","5214641,8914","1,23494803905487","7,430","119092,489",7
521.4,"2847789,4397","2279698,6659","5214641,4771","1,30115556716919","7,430","119092,798",7
521.5,"2847780,7768","2279702,3819","5214648,1898","1,59627950191498","7,430","119101,992",7
521.6,"2847777,0755","2279703,7907","5214652,8027","1,79755294322968","7,430","119106,432",7
521.7,"2847790,4731","2279698,0056","5214642,3484","1,11993324756622","7,430","119091,029",7
521.8,"2847784,2785","2279700,3828","5214646,9500","1,15055072307587","7,430","119097,143",7
521.9,"2847781,6245","2279702,6259","5214648,3834","0,98702734708786","7,430","119099,876",7
522.0,"2847788,5711","2279698,2749","5214642,5854","1,12060856819153","7,430","119090,545",7
522.1,"2847798,0208","2279694,7756","5214635,3237","0,669773697853088","7,431","119079,543",7
522.2,"2847792,4848","2279698,1997","5214639,4177","0,478632807731628","7,431","119085,487",7
522.3,"2847804,7687","2279692,2538","5214629,6609","0,519179224967957","7,431","119070,771",7
522.4,"2847819,3956","2279686,5385","5214618,7929","0,307417869567871","7,431","119054,275",7
522.5,"2847822,2771","2279683,9560","5214617,9264","0,395085006952286","7,431","119050,217",7
522.6,"2847836,0253","2279677,3311","5214607,6492","0,30082979798317","7,431","119034,121",7
522.7,"2847827,0508","2279682,2563","5214614,0511","0,114994026720524","7,431","119043,799",7
522.8,"2847834,7003","2279674,7917","5214606,7438","1,12444067001343","7,431","119031,271",7
522.9,"2847824,0113","2279680,8852","5214613,2650","1,05994284152985","7,431","119042,575",7
523.0,"2847825,8095","2279680,5842","5214612,6096","1,01352715492249","7,431","119040,437",7
523.1,"2847819,7130","2279684,1836","5214617,5089","0,978366792201996","7,431","119047,184",7
523.2,"2847821,7612","2279683,5695","5214616,9998","0,551571905612946","7,431","119044,683",7
523.3,"2847822,4726","2279682,2899","5214615,3509","0,623178005218506","7,431","119042,281",7
523.4,"2847825,1042","2279681,6455","5214613,0830","0,646454215049744","7,431","119039,100",7
523.5,"2847838,0544","2279674,5114","5214603,7480","0,488793760538101","7,431","119023,644",7
523.6,"2847839,4154","2279674,8158","5214602,8938","0,24929404258728","7,431","119021,985",7
523.7,"2847844,0182","2279673,9703","5214597,7217","0,33910009264946","7,431","119015,934",7
523.8,"2847838,9436","2279675,1204","5214601,8232","0,511114537715912","7,431","119020,301",7
523.9,"2847833,3371","2279679,3882","5214606,9818","0,196886718273163","7,431","119027,492",7
524.0,"2847835,8752","2279677,7423","5214604,1890","0,316836565732956","7,431","119023,222",7
524.1,"2847832,1641","2279679,0033","5214606,8702","0,418248891830444","7,431","119026,704",7
524.2,"2847839,5787","2279675,6699","5214602,7918","0,422359228134155","7,432","119018,294",7
524.3,"2847839,3050","2279675,2833","5214601,1783","0,431219696998596","7,432","119016,651",7
524.4,"2847840,0754","2279674,5380","5214599,1852","0,206006169319153","7,432","119013,807",7
524.5,"2847835,1119","2279676,0566","5214603,3046","0,566215932369232","7,432","119018,517",7
524.6,"2847827,3104","2279679,8390","5214610,0025","0,581981301307678","7,432","119027,043",7
524.7,"2847821,2790","2279683,0809","5214615,0736","0,657330989837646","7,432","119033,358",7
524.8,"2847821,5559","2279683,2267","5214613,2491","0,660984575748444","7,432","119031,918",7
524.9,"2847826,2428","2279680,9826","5214610,7886","0,587825477123261","7,432","119026,698",7
525.0,"2847821,0890","2279683,1691","5214614,6766","0,574795842170715","7,432","119031,792",7
525.1,"2847819,5340","2279684,7257","5214617,2903","0,653384804725647","7,432","119033,993",7
525.2,"2847814,0163","2279687,8862","5214622,0875","0,776010274887085","7,432","119040,051",7
525.3,"2847820,9707","2279684,5385","5214616,2952","0,42564931511879","7,432","119031,171",7
525.4,"2847816,7458","2279685,6983","5214619,9043","0,515075385570526","7,432","119034,886",7
525.5,"2847814,9986","2279686,0427","5214620,5473","0,604595303535461","7,432","119035,243",7
525.6,"2847815,3311","2279685,2052","5214621,6684","0,816275537014008","7,432","119034,444",7
525.7,"2847811,4103","2279687,3954","5214624,3375","0,804023385047913","7,432","119038,197",7
525.8,"2847816,0651","2279684,8266","5214620,2152","0,85373193025589","7,432","119031,868",7
525.9,"2847823,8452","2279681,8712","5214613,4189","0,523270428180695","7,432","119022,419",7
526.0,"2847827,6642","2279679,1647","5214609,0524","0,793787360191345","7,432","119016,058",7
526.1,"2847825,6952","2279679,9353","5214611,5741","1,00148952007294","7,432","119017,868",7
526.2,"2847819,8125","2279684,5167","5214617,3294","0,605132520198822","7,432","119025,580",7
526.3,"2847819,8816","2279685,1344","5214617,9267","0,522225916385651","7,432","119025,641",7
526.4,"2847813,0940","2279688,9983","5214624,2753","0,914461970329285","7,432","119033,564",7
526.5,"2847814,0000","2279687,7283","5214622,6272","1,06661951541901","7,432","119030,784",7
526.6,"2847808,4884","2279690,7158","5214626,0928","1,13483941555023","7,432","119036,212",7
526.7,"2847809,3276","2279690,5242","5214624,3367","0,817986369132996","7,432","119034,070",7
526.8,"2847805,3075","2279692,4374","5214627,8607","0,698392510414124","7,432","119037,943",7
526.9,"2847804,2398","2279694,3132","5214629,5320","0,313292682170868","7,432","119039,788",7
527.0,"2847800,3392","2279697,8704","5214633,6882","1,12313258647919","7,432","119045,288",7
527.1,"2847802,3395","2279695,3702","5214631,7955","1,12345564365387","7,432","119041,230",7
527.2,"2847802,5454","2279695,9000","5214632,2059","0,150587543845177","7,432","119040,915",7
527.3,"2847802,4653","2279695,6712","5214631,8883","0,484019875526428","7,432","119039,870",7
527.4,"2847800,8242","2279697,3791","5214632,7089","0,680929839611053","7,432","119041,079",7
527.5,"2847806,9796","2279694,3025","5214628,6338","0,687383830547333","7,433","119033,858",7
527.6,"2847806,1093","2279694,1582","5214628,2563","0,305121570825577","7,433","119033,226",7
527.7,"2847808,3737","2279691,6825","5214625,7718","0,161419048905373","7,433","119028,706",7
527.8,"2847816,4433","2279685,6686","5214619,8176","0,850871324539185","7,433","119017,589",7
527.9,"2847800,8163","2279692,8228","5214631,7367","0,991316854953766","7,433","119034,367",7
528.0,"2847803,0503","2279691,3606","5214629,9706","0,915398061275482","7,433","119031,136",7
528.1,"2847811,3183","2279687,2701","5214624,2920","0,938671350479126","7,433","119021,189",7
528.2,"2847808,6469","2279690,0765","5214626,2806","0,680587589740753","7,433","119024,570",7
528.3,"2847817,6688","2279685,8912","5214617,8992","0,196471437811851","7,433","119013,294",7
528.4,"2847816,4412","2279684,0533","5214618,2498","0,983961820602417","7,433","119011,991",7
528.5,"2847818,0194","2279682,6546","5214616,2761","1,16666924953461","7,433","119008,431",7
528.6,"2847812,5992","2279686,1189","5214621,1024","0,798390507698059","7,433","119014,775",7
528.7,"2847807,2842","2279688,9241","5214626,2209","1,03606200218201","7,433","119020,722",7
528.8,"2847811,4033","2279688,3561","5214624,4969","0,60280978679657","7,433","119017,285",7
528.9,"2847806,4354","2279690,2336","5214629,8156","0,96985787153244","7,433","119022,507",7
529.0,"2847798,2512","2279695,7797","5214636,1676","0,661805391311646","7,433","119032,283",7
529.1,"2847799,2611","2279694,3843","5214634,5978","0,723988473415375","7,433","119029,403",7
529.2,"2847798,5977","2279696,1924","5214633,9706","0,411857664585114","7,433","119030,121",7
529.3,"2847799,7788","2279695,8098","5214633,2311","0,950293660163879","7,433","119028,372",7
529.4,"2847795,3379","2279696,3943","5214636,1607","0,653324127197266","7,433","119031,195",7
529.5,"2847797,3924","2279695,8929","5214634,5880","0,471643477678299","7,433","119028,573",7
529.6,"2847796,2634","2279697,7002","5214636,3949","0,264132171869278","7,433","119030,236",7
529.7,"2847792,8573","2279699,1076","5214638,6837","0,752331376075745","7,433","119033,188",7
529.8,"2847788,4374","2279701,7690","5214642,0292","0,83787214756012","7,433","119037,978",7
529.9,"2847788,1263","2279702,3526","5214642,1997","0,672724008560181","7,433","119038,132",7
530.0,"2847789,8685","2279702,0362","5214642,2223","0,975048899650574","7,433","119036,248",7
530.1,"2847796,0327","2279699,2397","5214636,0570","0,919800341129303","7,433","119028,080",7
530.2,"2847793,0076","2279700,6800","5214638,6316","1,11791801452637","7,434","119030,740",7
530.3,"2847796,3119","2279699,9423","5214636,8085","0,636132538318634","7,434","119027,203",7
530.4,"2847790,0590","2279701,4283","5214641,4256","0,239795118570328","7,434","119032,369",7
530.5,"2847791,8082","2279699,8379","5214640,1187","0,262655913829803","7,434","119029,300",7
530.6,"2847790,6160","2279699,0193","5214640,0587","0,420902758836746","7,434","119028,761",7
530.7,"2847797,6906","2279695,4980","5214634,2501","0,823413372039795","7,434","119019,492",7
530.8,"2847789,1177","2279701,4324","5214642,4948","0,214406624436378","7,434","119030,320",7
530.9,"2847785,9409","2279702,4266","5214644,5068","0,666974902153015","7,434","119033,012",7
531.0,"2847791,8915","2279697,7717","5214638,1503","0,782944798469543","7,434","119023,269",7
531.1,"2847789,9770","2279700,9956","5214640,2765","0,200125232338905","7,434","119026,680",7
531.2,"2847786,5251","2279702,5520","5214642,6068","0,636479377746582","7,434","119029,725",7
531.3,"2847798,8740","2279697,2717","5214633,9651","0,0564424395561218","7,434","119015,998",7
531.4,"2847809,2185","2279691,3768","5214626,4273","0,363484114408493","7,434","119003,152",7
531.5,"2847796,6409","2279698,2518","5214637,2201","0,102205827832222","7,434","119017,695",7
531.6,"2847793,5950","2279700,0336","5214639,9731","0,122059509158134","7,434","119020,869",7
531.7,"2847790,6943","2279702,3102","5214643,0730","0,714504182338715","7,434","119024,423",7
531.8,"2847778,7183","2279707,8354","5214651,5883","0,668520212173462","7,434","119036,878",7
531.9,"2847782,9902","2279706,1043","5214647,3572","0,896366477012634","7,434","119031,041",7
532.0,"2847788,2293","2279700,7527","5214640,9347","0,202523574233055","7,434","119021,164",7
532.1,"2847782,4837","2279703,8160","5214645,4769","0,874747812747955","7,434","119027,206",7
532.2,"2847784,6734","2279701,6252","5214643,4854","0,841911792755127","7,434","119023,383",7
532.3,"2847786,5917","2279700,1592","5214643,3156","1,14331674575806","7,434","119020,992",7
532.4,"2847790,3223","2279698,8328","5214641,1594","0,857162177562714","7,434","119016,821",7
532.5,"2847793,5705","2279695,8605","5214638,0277","0,86803013086319","7,435","119011,373",7
532.6,"2847784,1406","2279701,1813","5214645,9830","1,21192133426666","7,434","119022,268",7
